"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035728","GO:0035728","response to hepatocyte growth factor","2/793","19/18614",0.192981092916069,0.37471620139647,0.261459273230662,"HGF/NRP1",2
"GO:0042772","GO:0042772","DNA damage response, signal transduction resulting in transcription","2/793","19/18614",0.192981092916069,0.37471620139647,0.261459273230662,"SP100/CDKN1A",2
"GO:0044070","GO:0044070","regulation of monoatomic anion transport","2/793","19/18614",0.192981092916069,0.37471620139647,0.261459273230662,"ATP8B1/PRNP",2
"GO:0045603","GO:0045603","positive regulation of endothelial cell differentiation","2/793","19/18614",0.192981092916069,0.37471620139647,0.261459273230662,"ATOH8/ACVRL1",2
"GO:0045618","GO:0045618","positive regulation of keratinocyte differentiation","2/793","19/18614",0.192981092916069,0.37471620139647,0.261459273230662,"FOXC1/VDR",2
"GO:0046782","GO:0046782","regulation of viral transcription","2/793","19/18614",0.192981092916069,0.37471620139647,0.261459273230662,"MDFIC/ZFP36",2
"GO:0055003","GO:0055003","cardiac myofibril assembly","2/793","19/18614",0.192981092916069,0.37471620139647,0.261459273230662,"PDGFRA/PDGFRB",2
"GO:0055062","GO:0055062","phosphate ion homeostasis","2/793","19/18614",0.192981092916069,0.37471620139647,0.261459273230662,"ANKH/SFRP4",2
"GO:0060438","GO:0060438","trachea development","2/793","19/18614",0.192981092916069,0.37471620139647,0.261459273230662,"TGFBR2/HOXA5",2
"GO:0060716","GO:0060716","labyrinthine layer blood vessel development","2/793","19/18614",0.192981092916069,0.37471620139647,0.261459273230662,"WNT2/JUNB",2
"GO:0061744","GO:0061744","motor behavior","2/793","19/18614",0.192981092916069,0.37471620139647,0.261459273230662,"NR3C1/EXT1",2
"GO:0140354","GO:0140354","lipid import into cell","2/793","19/18614",0.192981092916069,0.37471620139647,0.261459273230662,"ACSL5/THBS1",2
"GO:1901522","GO:1901522","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus","2/793","19/18614",0.192981092916069,0.37471620139647,0.261459273230662,"JUN/RUNX2",2
"GO:0002262","GO:0002262","myeloid cell homeostasis","10/793","171/18614",0.194516174413946,0.377550229017826,0.26343672389715,"CSF1/EPAS1/GATA2/IL6/HOXA5/INHBA/ANXA1/B2M/KLF2/ZFP36",10
"GO:0050808","GO:0050808","synapse organization","24/793","466/18614",0.19557227081231,0.379452721086928,0.264764193037424,"NEGR1/NTNG1/ZNF804A/DOCK10/WNT5A/EPHB3/GDNF/MEF2C/MDGA1/TPBG/THBS2/FZD1/SYBU/TNC/NRP1/ARHGAP22/DKK1/KIRREL3/AMIGO2/SIX1/FLRT2/ITPKA/PRNP/C5AR1",24
"GO:0010948","GO:0010948","negative regulation of cell cycle process","17/793","317/18614",0.196711384221103,0.380283520455187,0.265343885610672,"PLK3/NABP1/FBXO4/DUSP1/IER3/CDKN1A/RPS6KA2/GPER1/GPNMB/INHBA/MIR29A/CDKN2B/KLF4/RGCC/TOM1L2/CCL2/SLFN11",17
"GO:0010613","GO:0010613","positive regulation of cardiac muscle hypertrophy","3/793","36/18614",0.196873138292137,0.380283520455187,0.265343885610672,"AGT/HAND2/IL6ST",3
"GO:0010922","GO:0010922","positive regulation of phosphatase activity","3/793","36/18614",0.196873138292137,0.380283520455187,0.265343885610672,"MEF2C/PDGFRB/PPP1R15A",3
"GO:0032232","GO:0032232","negative regulation of actin filament bundle assembly","3/793","36/18614",0.196873138292137,0.380283520455187,0.265343885610672,"ARHGAP6/DLC1/CORO2B",3
"GO:0050687","GO:0050687","negative regulation of defense response to virus","3/793","36/18614",0.196873138292137,0.380283520455187,0.265343885610672,"PTPN22/TRIM38/HTRA1",3
"GO:0050931","GO:0050931","pigment cell differentiation","3/793","36/18614",0.196873138292137,0.380283520455187,0.265343885610672,"ZEB2/MEF2C/RAB32",3
"GO:1903514","GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum","3/793","36/18614",0.196873138292137,0.380283520455187,0.265343885610672,"SLC8A1/PDE4D/CACNA1C",3
"GO:0008154","GO:0008154","actin polymerization or depolymerization","11/793","192/18614",0.197173533007606,0.380283520455187,0.265343885610672,"PRKCE/TMSB10/WIPF1/SLIT2/DAAM2/ELN/ARHGAP6/MICAL2/EPS8/PPP1R9B/CDC42EP5",11
"GO:0002204","GO:0002204","somatic recombination of immunoglobulin genes involved in immune response","4/793","54/18614",0.197370038427522,0.380283520455187,0.265343885610672,"TNFSF4/PARP3/CLCF1/TGFB1",4
"GO:0002208","GO:0002208","somatic diversification of immunoglobulins involved in immune response","4/793","54/18614",0.197370038427522,0.380283520455187,0.265343885610672,"TNFSF4/PARP3/CLCF1/TGFB1",4
"GO:0030857","GO:0030857","negative regulation of epithelial cell differentiation","4/793","54/18614",0.197370038427522,0.380283520455187,0.265343885610672,"CAV1/ZEB1/ACVRL1/TBX3",4
"GO:0043550","GO:0043550","regulation of lipid kinase activity","4/793","54/18614",0.197370038427522,0.380283520455187,0.265343885610672,"PDGFRA/PDGFRB/TNFAIP8L3/TGFB1",4
"GO:0045190","GO:0045190","isotype switching","4/793","54/18614",0.197370038427522,0.380283520455187,0.265343885610672,"TNFSF4/PARP3/CLCF1/TGFB1",4
"GO:0046164","GO:0046164","alcohol catabolic process","4/793","54/18614",0.197370038427522,0.380283520455187,0.265343885610672,"INPP1/INPP4B/ALDH3B1/NTSR1",4
"GO:0071320","GO:0071320","cellular response to cAMP","4/793","54/18614",0.197370038427522,0.380283520455187,0.265343885610672,"CYP1B1/SLC8A1/IGFBP5/PENK",4
"GO:0086002","GO:0086002","cardiac muscle cell action potential involved in contraction","4/793","54/18614",0.197370038427522,0.380283520455187,0.265343885610672,"KCND3/KCNE4/CAV1/CACNA1C",4
"GO:0098703","GO:0098703","calcium ion import across plasma membrane","4/793","54/18614",0.197370038427522,0.380283520455187,0.265343885610672,"SLC8A1/CACNA1C/TRPV2/PRNP",4
"GO:1902743","GO:1902743","regulation of lamellipodium organization","4/793","54/18614",0.197370038427522,0.380283520455187,0.265343885610672,"SLIT2/ENPP2/CD44/RAC2",4
"GO:0009798","GO:0009798","axis specification","6/793","92/18614",0.198313298381856,0.381953705322742,0.266509261754016,"WLS/VAX2/HOXD8/WNT5A/PITX2/TBX3",6
"GO:0050766","GO:0050766","positive regulation of phagocytosis","5/793","73/18614",0.199784839871127,0.384639687856662,0.268383413548392,"GATA2/PTX3/IL15RA/GAS6/CCL2",5
"GO:0021700","GO:0021700","developmental maturation","17/793","319/18614",0.20366756810593,0.391963998996319,0.273493972046672,"THBS3/TGFB2/EPAS1/PPARG/WNT5A/GATA2/RUNX2/RAB32/RPS6KA2/HOXA5/SYBU/EXT1/ACVRL1/NTN4/GREM1/MMP2/KLF2",17
"GO:0006937","GO:0006937","regulation of muscle contraction","10/793","173/18614",0.204054206269561,0.392556937234514,0.273907696353898,"PTGS2/SLC8A1/PDE4D/MIR145/GPER1/CAV1/GATA4/CACNA1C/SPHK1/MYL9",10
"GO:0034763","GO:0034763","negative regulation of transmembrane transport","9/793","153/18614",0.205926974898736,0.395326589585764,0.275840228996364,"PEA15/RGS4/PRKCE/KCNE4/TWIST1/CAV1/THBS1/RRAD/NTSR1",9
"GO:0002043","GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis","4/793","55/18614",0.20624682157743,0.395326589585764,0.275840228996364,"GATA2/BMPER/ACVRL1/THBS1",4
"GO:0009116","GO:0009116","nucleoside metabolic process","4/793","55/18614",0.20624682157743,0.395326589585764,0.275840228996364,"DPYD/NT5E/TK2/TYMP",4
"GO:0031529","GO:0031529","ruffle organization","4/793","55/18614",0.20624682157743,0.395326589585764,0.275840228996364,"ARHGAP24/CAV1/TCIRG1/EPS8",4
"GO:0006821","GO:0006821","chloride transport","7/793","113/18614",0.206953713206083,0.395326589585764,0.275840228996364,"SLC1A7/SLC1A4/CLIC3/ANO3/BEST1/ATP8B1/TSPO",7
"GO:0031343","GO:0031343","positive regulation of cell killing","5/793","74/18614",0.207365562019368,0.395326589585764,0.275840228996364,"MR1/HFE/ULBP2/ULBP1/B2M",5
"GO:1901616","GO:1901616","organic hydroxy compound catabolic process","5/793","74/18614",0.207365562019368,0.395326589585764,0.275840228996364,"INPP1/INPP4B/ALDH3B1/NTSR1/COMT",5
"GO:0002504","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","3/793","37/18614",0.207965027125292,0.395326589585764,0.275840228996364,"CTSL/THBS1/B2M",3
"GO:0007616","GO:0007616","long-term memory","3/793","37/18614",0.207965027125292,0.395326589585764,0.275840228996364,"CAMK2N1/SGK1/PRNP",3
"GO:0014742","GO:0014742","positive regulation of muscle hypertrophy","3/793","37/18614",0.207965027125292,0.395326589585764,0.275840228996364,"AGT/HAND2/IL6ST",3
"GO:0031646","GO:0031646","positive regulation of nervous system process","3/793","37/18614",0.207965027125292,0.395326589585764,0.275840228996364,"HGF/TENM4/NTSR1",3
"GO:0044273","GO:0044273","sulfur compound catabolic process","3/793","37/18614",0.207965027125292,0.395326589585764,0.275840228996364,"GPC1/IDUA/HGSNAT",3
"GO:0045746","GO:0045746","negative regulation of Notch signaling pathway","3/793","37/18614",0.207965027125292,0.395326589585764,0.275840228996364,"DLX2/GATA2/MMP14",3
"GO:0048741","GO:0048741","skeletal muscle fiber development","3/793","37/18614",0.207965027125292,0.395326589585764,0.275840228996364,"CAV2/SIX1/RCAN1",3
"GO:0071312","GO:0071312","cellular response to alkaloid","3/793","37/18614",0.207965027125292,0.395326589585764,0.275840228996364,"SLC8A1/PPP1R9B/TGM2",3
"GO:0086019","GO:0086019","cell-cell signaling involved in cardiac conduction","3/793","37/18614",0.207965027125292,0.395326589585764,0.275840228996364,"TBX18/CACNA1C/TBX5",3
"GO:0002396","GO:0002396","MHC protein complex assembly","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"TAPBPL/B2M",2
"GO:0002501","GO:0002501","peptide antigen assembly with MHC protein complex","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"TAPBPL/B2M",2
"GO:0002643","GO:0002643","regulation of tolerance induction","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"TGFBR2/CD274",2
"GO:0010310","GO:0010310","regulation of hydrogen peroxide metabolic process","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"MMP3/RAC2",2
"GO:0010878","GO:0010878","cholesterol storage","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"SOAT1/PPARG",2
"GO:0015810","GO:0015810","aspartate transmembrane transport","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"SLC1A4/NTSR1",2
"GO:0032495","GO:0032495","response to muramyl dipeptide","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"PTPN22/VIM",2
"GO:0035902","GO:0035902","response to immobilization stress","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"SLC8A1/PPP1R9B",2
"GO:0042953","GO:0042953","lipoprotein transport","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"PPARG/CUBN",2
"GO:0043011","GO:0043011","myeloid dendritic cell differentiation","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"TGFBR2/LTBR",2
"GO:0043586","GO:0043586","tongue development","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"HAND2/SIX1",2
"GO:0045655","GO:0045655","regulation of monocyte differentiation","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"CSF1/GPR68",2
"GO:0048643","GO:0048643","positive regulation of skeletal muscle tissue development","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"MEF2C/IGF2",2
"GO:0060231","GO:0060231","mesenchymal to epithelial transition","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"GDNF/GREM1",2
"GO:0060340","GO:0060340","positive regulation of type I interferon-mediated signaling pathway","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"WNT5A/NLRC5",2
"GO:0070314","GO:0070314","G1 to G0 transition","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"ZNF503/GATA6",2
"GO:0071294","GO:0071294","cellular response to zinc ion","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"MT2A/TSPO",2
"GO:0097320","GO:0097320","plasma membrane tubulation","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"ATP10A/EHD2",2
"GO:0097623","GO:0097623","potassium ion export across plasma membrane","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"KCND3/KCNE4",2
"GO:1902001","GO:1902001","fatty acid transmembrane transport","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"ACSL5/THBS1",2
"GO:1902236","GO:1902236","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"CREB3L1/HERPUD1",2
"GO:1903975","GO:1903975","regulation of glial cell migration","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"CSF1/RRAS",2
"GO:1904292","GO:1904292","regulation of ERAD pathway","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"CAV1/HERPUD1",2
"GO:2000251","GO:2000251","positive regulation of actin cytoskeleton reorganization","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"DAAM2/NRP1",2
"GO:2000269","GO:2000269","regulation of fibroblast apoptotic process","2/793","20/18614",0.208736868730859,0.395326589585764,0.275840228996364,"GAS6/NUPR1",2
"GO:0030216","GO:0030216","keratinocyte differentiation","10/793","174/18614",0.208896283506768,0.395478645820768,0.275946326657864,"FOSL2/WNT5A/FOXC1/CD109/ADAM9/ANXA1/VDR/KRT80/KRT7/ZFP36",10
"GO:2001257","GO:2001257","regulation of cation channel activity","9/793","154/18614",0.211117662413571,0.399532781803494,0.278775111331896,"KCNE4/PDE4D/CAV1/KCNS2/AHNAK/ABCC9/FGF14/RRAD/NTSR1",9
"GO:0001738","GO:0001738","morphogenesis of a polarized epithelium","6/793","94/18614",0.211723562545728,0.40050832497186,0.279455799294828,"WNT5A/DAB2/FOXF2/FZD1/CTHRC1/DKK1",6
"GO:0002764","GO:0002764","immune response-regulating signaling pathway","23/793","450/18614",0.211793417947304,0.40050832497186,0.279455799294828,"PTPN22/PRKCE/RFTN1/TLR6/ALPK1/TNIP3/PDE4D/MEF2C/IRF1/CAV1/LY96/TLR4/LPXN/CASP1/OAS1/OAS3/LGALS3/IFI35/COLEC12/PRNP/TICAM1/KCNN4/C5AR1",23
"GO:0002381","GO:0002381","immunoglobulin production involved in immunoglobulin-mediated immune response","5/793","75/18614",0.215038855661372,0.406404384301108,0.28356979111425,"TNFSF4/PARP3/CLCF1/B2M/TGFB1",5
"GO:0019369","GO:0019369","arachidonic acid metabolic process","4/793","56/18614",0.215236575679278,0.406404384301108,0.28356979111425,"PTGS2/CYP1B1/MGLL/PTGDS",4
"GO:0045806","GO:0045806","negative regulation of endocytosis","4/793","56/18614",0.215236575679278,0.406404384301108,0.28356979111425,"CAV1/LGALS3/RIN3/ANXA2",4
"GO:2000107","GO:2000107","negative regulation of leukocyte apoptotic process","4/793","56/18614",0.215236575679278,0.406404384301108,0.28356979111425,"IL7R/ST3GAL1/GAS6/BCL3",4
"GO:0044272","GO:0044272","sulfur compound biosynthetic process","9/793","155/18614",0.216360242166491,0.40821762565048,0.28483498531624,"BHMT2/CHSY3/CHPF2/CSGALNACT1/ANGPT1/EXT1/ST3GAL1/ACSL5/GGT5",9
"GO:0050770","GO:0050770","regulation of axonogenesis","9/793","155/18614",0.216360242166491,0.40821762565048,0.28483498531624,"NGF/FN1/WNT5A/EPHB3/SLIT2/SEMA3C/NRP1/SEMA7A/TRPV2",9
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","8/793","135/18614",0.218300046642727,0.411695635521399,0.287261776391061,"H6PD/PTGS2/PRKCE/DAB2/TWIST1/CAV1/ANXA1/DKK3",8
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","21/793","409/18614",0.218546623948992,0.411695635521399,0.287261776391061,"RHOC/PTPN22/NEK7/PRKCE/TMSB10/SLIT2/TLR6/PTGER4/DAAM2/ELN/TLR4/DKK1/MMP1/MMP3/CRYAB/EPS8/NAV3/LGALS3/TICAM1/TGFB1/CDC42EP5",21
"GO:0006066","GO:0006066","alcohol metabolic process","19/793","366/18614",0.218643854227755,0.411695635521399,0.287261776391061,"H6PD/SOAT1/CYP1B1/INPP1/HRH1/INPP4B/DAB2/GPER1/AKR1C1/AKR1C2/CUBN/RBP4/SMPD1/DKK3/ALDH3B1/ITPKA/SPHK1/NTSR1/SEC14L2",19
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","16/793","302/18614",0.219020563099796,0.411695635521399,0.287261776391061,"PTPN22/PRKCE/RFTN1/TLR6/TNIP3/PDE4D/MEF2C/LY96/TLR4/LPXN/OAS1/LGALS3/IFI35/PRNP/KCNN4/C5AR1",16
"GO:0000578","GO:0000578","embryonic axis specification","3/793","38/18614",0.219192094062114,0.411695635521399,0.287261776391061,"HOXD8/WNT5A/TBX3",3
"GO:0001662","GO:0001662","behavioral fear response","3/793","38/18614",0.219192094062114,0.411695635521399,0.287261776391061,"NPAS2/MEF2C/PENK",3
"GO:0021955","GO:0021955","central nervous system neuron axonogenesis","3/793","38/18614",0.219192094062114,0.411695635521399,0.287261776391061,"EPHB3/SLIT2/CDH11",3
"GO:0043368","GO:0043368","positive T cell selection","3/793","38/18614",0.219192094062114,0.411695635521399,0.287261776391061,"LOXL3/IL6/CTSL",3
"GO:0045652","GO:0045652","regulation of megakaryocyte differentiation","3/793","38/18614",0.219192094062114,0.411695635521399,0.287261776391061,"GATA2/MEF2C/LOX",3
"GO:0045923","GO:0045923","positive regulation of fatty acid metabolic process","3/793","38/18614",0.219192094062114,0.411695635521399,0.287261776391061,"PTGS2/TWIST1/ANXA1",3
"GO:0070229","GO:0070229","negative regulation of lymphocyte apoptotic process","3/793","38/18614",0.219192094062114,0.411695635521399,0.287261776391061,"IL7R/ST3GAL1/BCL3",3
"GO:1901661","GO:1901661","quinone metabolic process","3/793","38/18614",0.219192094062114,0.411695635521399,0.287261776391061,"AKR1C1/AKR1C2/NQO1",3
"GO:0032388","GO:0032388","positive regulation of intracellular transport","11/793","197/18614",0.220102299666005,0.413249922513409,0.288346284468929,"PLK3/PTGS2/DAB2/ABLIM3/GAS6/ANXA2/PRNP/TGFB1/EHD2/RAC2/ITGB2",11
"GO:0009166","GO:0009166","nucleotide catabolic process","5/793","76/18614",0.222799919439324,0.417646042186104,0.291413689215173,"DPYD/PDE4D/NT5E/PDE7B/TYMP",5
"GO:0002448","GO:0002448","mast cell mediated immunity","4/793","57/18614",0.224331347069739,0.417646042186104,0.291413689215173,"GATA2/SPON2/PTGDS/RAC2",4
"GO:0048016","GO:0048016","inositol phosphate-mediated signaling","4/793","57/18614",0.224331347069739,0.417646042186104,0.291413689215173,"FHL2/HRH1/PRNP/RCAN1",4
"GO:0051932","GO:0051932","synaptic transmission, GABAergic","4/793","57/18614",0.224331347069739,0.417646042186104,0.291413689215173,"PRKCE/PLCL1/TPBG/NALCN",4
"GO:0072523","GO:0072523","purine-containing compound catabolic process","4/793","57/18614",0.224331347069739,0.417646042186104,0.291413689215173,"DPYD/PDE4D/NT5E/PDE7B",4
"GO:0002888","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"TICAM1/ITGB2",2
"GO:0007398","GO:0007398","ectoderm development","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"VAX2/MIR145",2
"GO:0007413","GO:0007413","axonal fasciculation","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"EPHB3/NRP1",2
"GO:0009067","GO:0009067","aspartate family amino acid biosynthetic process","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"BHMT2/PLOD3",2
"GO:0009129","GO:0009129","pyrimidine nucleoside monophosphate metabolic process","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"DPYD/TYMP",2
"GO:0010288","GO:0010288","response to lead ion","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"PTGS2/MAP1LC3A",2
"GO:0010888","GO:0010888","negative regulation of lipid storage","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"PPARG/IL6",2
"GO:0016137","GO:0016137","glycoside metabolic process","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"AKR1C1/AKR1C2",2
"GO:0021756","GO:0021756","striatum development","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"INHBA/FOXP2",2
"GO:0032305","GO:0032305","positive regulation of icosanoid secretion","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"PTGES/NTSR1",2
"GO:0035809","GO:0035809","regulation of urine volume","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"NPR3/HAS2",2
"GO:0044872","GO:0044872","lipoprotein localization","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"PPARG/CUBN",2
"GO:0090201","GO:0090201","negative regulation of release of cytochrome c from mitochondria","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"LMNA/HGF",2
"GO:0097503","GO:0097503","sialylation","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"ST3GAL5/ST3GAL1",2
"GO:0106030","GO:0106030","neuron projection fasciculation","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"EPHB3/NRP1",2
"GO:1901659","GO:1901659","glycosyl compound biosynthetic process","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"NT5E/TK2",2
"GO:1902259","GO:1902259","regulation of delayed rectifier potassium channel activity","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"KCNE4/KCNS2",2
"GO:1903206","GO:1903206","negative regulation of hydrogen peroxide-induced cell death","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"DDR2/HGF",2
"GO:1903817","GO:1903817","negative regulation of voltage-gated potassium channel activity","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"KCNE4/CAV1",2
"GO:2000047","GO:2000047","regulation of cell-cell adhesion mediated by cadherin","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"WNT5A/RGCC",2
"GO:2000319","GO:2000319","regulation of T-helper 17 cell differentiation","2/793","21/18614",0.224616358822778,0.417646042186104,0.291413689215173,"LOXL3/JUNB",2
"GO:0032088","GO:0032088","negative regulation of NF-kappaB transcription factor activity","6/793","96/18614",0.225438595787051,0.418863234848952,0.292262988785952,"CYP1B1/PARP10/CDKN2A/KLF4/NLRC5/BCL3",6
"GO:0044264","GO:0044264","cellular polysaccharide metabolic process","6/793","96/18614",0.225438595787051,0.418863234848952,0.292262988785952,"IL6ST/CSGALNACT1/EXT1/HAS2/PPP1R3C/IGF2",6
"GO:0034504","GO:0034504","protein localization to nucleus","16/793","304/18614",0.226585791841401,0.420681941910595,0.293531996703903,"GBP2/LMNA/PTGS2/AGT/SP100/MSX1/DCLK2/FBXO4/CDKN1A/SYNE1/MDFIC/ANGPT1/SIX1/COL1A1/TGFB1/BCL3",16
"GO:0048872","GO:0048872","homeostasis of number of cells","16/793","304/18614",0.226585791841401,0.420681941910595,0.293531996703903,"CSF1/EPAS1/SLC40A1/DOCK10/GATA2/IL7R/MEF2C/IL6/HOXA5/INHBA/EXT1/ANXA1/TCIRG1/B2M/KLF2/ZFP36",16
"GO:0008361","GO:0008361","regulation of cell size","10/793","178/18614",0.228726544263925,0.42449879993728,0.296195220023211,"NGF/FN1/WNT5A/IL7R/PRR16/SEMA3C/NRP1/SEMA7A/TRPV2/KCNN4",10
"GO:0006813","GO:0006813","potassium ion transport","13/793","241/18614",0.229442567204064,0.425669617997741,0.297012161586006,"KCND3/RGS4/KCNK2/KCNE4/SLC9A9/TMEM175/CAV1/KCNS2/ABCC9/NALCN/PRNP/KCNN4/KCNJ15",13
"GO:0009746","GO:0009746","response to hexose","11/793","199/18614",0.229566047482986,0.425740669877538,0.297061738233037,"PTGS2/SLC8A1/PRKCE/TGFBR2/GPER1/GATA4/GAS6/GPR68/THBS1/SERPINF1/COL6A2",11
"GO:0001990","GO:0001990","regulation of systemic arterial blood pressure by hormone","3/793","39/18614",0.230538896502024,0.426121821271122,0.297327687679541,"AGT/RPS6KA2/CTSZ",3
"GO:0002209","GO:0002209","behavioral defense response","3/793","39/18614",0.230538896502024,0.426121821271122,0.297327687679541,"NPAS2/MEF2C/PENK",3
"GO:0030851","GO:0030851","granulocyte differentiation","3/793","39/18614",0.230538896502024,0.426121821271122,0.297327687679541,"GATA2/EVI2B/RUNX1",3
"GO:0032438","GO:0032438","melanosome organization","3/793","39/18614",0.230538896502024,0.426121821271122,0.297327687679541,"LYST/ZEB2/RAB32",3
"GO:0042401","GO:0042401","biogenic amine biosynthetic process","3/793","39/18614",0.230538896502024,0.426121821271122,0.297327687679541,"TGFB2/HAND2/NNMT",3
"GO:0043403","GO:0043403","skeletal muscle tissue regeneration","3/793","39/18614",0.230538896502024,0.426121821271122,0.297327687679541,"TGFBR2/ANXA1/SGCA",3
"GO:0045823","GO:0045823","positive regulation of heart contraction","3/793","39/18614",0.230538896502024,0.426121821271122,0.297327687679541,"RGS4/TGFB2/PDE4D",3
"GO:0046329","GO:0046329","negative regulation of JNK cascade","3/793","39/18614",0.230538896502024,0.426121821271122,0.297327687679541,"PTPN22/DUSP10/MECOM",3
"GO:0097242","GO:0097242","amyloid-beta clearance","3/793","39/18614",0.230538896502024,0.426121821271122,0.297327687679541,"MME/C5AR1/ITGB2",3
"GO:0021536","GO:0021536","diencephalon development","5/793","77/18614",0.230643923824054,0.426158347975092,0.297353174288974,"WNT5A/GATA2/PITX2/PITX1/NRP1",5
"GO:0034765","GO:0034765","regulation of monoatomic ion transmembrane transport","24/793","478/18614",0.230915544607842,0.426502546914262,0.297593340057486,"KCND3/RGS4/SLC8A1/PRKCE/KCNE4/PDE4D/GPER1/TWIST1/CAV1/KCNS2/CLIC3/AHNAK/TCIRG1/CACNA1C/ABCC9/NALCN/FGF14/BDKRB1/RRAD/CCL2/PRNP/NTSR1/KCNN4/KCNJ15",24
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","7/793","117/18614",0.231775869590966,0.427617495834496,0.298371298772074,"PDGFRB/DUSP1/CAV2/IGF2/RGCC/TOM1L2/SPHK1",7
"GO:0009308","GO:0009308","amine metabolic process","7/793","117/18614",0.231775869590966,0.427617495834496,0.298371298772074,"TGFB2/EPAS1/HAND2/NNMT/IL4I1/COMT/ITGB2",7
"GO:0019751","GO:0019751","polyol metabolic process","7/793","117/18614",0.231775869590966,0.427617495834496,0.298371298772074,"INPP1/HRH1/INPP4B/GPER1/ITPKA/SPHK1/NTSR1",7
"GO:0000041","GO:0000041","transition metal ion transport","6/793","97/18614",0.232402300645991,0.428456915761219,0.298957006364002,"CYBRD1/SLC40A1/HFE/FTH1/B2M/SLC30A4",6
"GO:0008593","GO:0008593","regulation of Notch signaling pathway","6/793","97/18614",0.232402300645991,0.428456915761219,0.298957006364002,"TGFB2/DLX2/GATA2/IL6ST/POSTN/MMP14",6
"GO:0055074","GO:0055074","calcium ion homeostasis","17/793","327/18614",0.232600717542884,0.428664596710669,0.29910191632494,"SLC8A1/PRKCE/WNT5A/ANKH/PDE4D/SGCD/NT5E/GPER1/CAV2/CAV1/TCIRG1/CACNA1C/VDR/BDKRB1/HERPUD1/TGM2/NTSR1",17
