"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042538","GO:0042538","hyperosmotic salinity response","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"TACR3/AQP4",2
"GO:0043568","GO:0043568","positive regulation of insulin-like growth factor receptor signaling pathway","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"GHRHR/CDH3",2
"GO:0045605","GO:0045605","negative regulation of epidermal cell differentiation","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"GRHL2/GDF3",2
"GO:0045683","GO:0045683","negative regulation of epidermis development","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"GRHL2/GDF3",2
"GO:0051451","GO:0051451","myoblast migration","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"THBS4/MEGF10",2
"GO:0061000","GO:0061000","negative regulation of dendritic spine development","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"EFNA1/FSTL4",2
"GO:0061430","GO:0061430","bone trabecula morphogenesis","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"SFRP1/SEMA4D",2
"GO:0070234","GO:0070234","positive regulation of T cell apoptotic process","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"PDCD1/IDO1",2
"GO:0070486","GO:0070486","leukocyte aggregation","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"SEMA4D/BMP7",2
"GO:0070493","GO:0070493","thrombin-activated receptor signaling pathway","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"SNCA/IQGAP2",2
"GO:0071389","GO:0071389","cellular response to mineralocorticoid stimulus","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"SCNN1A/SCNN1G",2
"GO:0071696","GO:0071696","ectodermal placode development","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"PROX1/NRG3",2
"GO:0071801","GO:0071801","regulation of podosome assembly","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"LCP1/HCK",2
"GO:0090177","GO:0090177","establishment of planar polarity involved in neural tube closure","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"GRHL3/SFRP1",2
"GO:0098935","GO:0098935","dendritic transport","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"KIF5C/KIF5A",2
"GO:1904350","GO:1904350","regulation of protein catabolic process in the vacuole","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"LRP2/MGAT3",2
"GO:1905666","GO:1905666","regulation of protein localization to endosome","2/1316","13/18614",0.233203638537157,0.687296104237913,0.599298078145866,"SORL1/MGAT3",2
"GO:0002548","GO:0002548","monocyte chemotaxis","7/1316","71/18614",0.234955900542006,0.69169138516031,0.603130608831638,"AIF1/PLA2G7/LYN/CALCA/TNFSF11/CX3CL1/TNFRSF11A",7
"GO:0070918","GO:0070918","regulatory ncRNA processing","7/1316","71/18614",0.234955900542006,0.69169138516031,0.603130608831638,"LIN28A/TDRKH/MYCN/TRIM71/TERT/ANKRD34B/LIN28B",7
"GO:0055088","GO:0055088","lipid homeostasis","15/1316","172/18614",0.235431986814116,0.692708320803799,0.604017341017349,"PRKAA2/NR5A2/APOB/ACOXL/FGFR4/CYP39A1/MLXIPL/LPL/ABCA3/PLA2G10/ACSM3/ACSM1/APOE/PNPLA5/ABCG1",15
"GO:0030098","GO:0030098","lymphocyte differentiation","34/1316","422/18614",0.236569874746085,0.693760547470061,0.604934845736168,"PRKCZ/LCK/RORC/CD1D/SOX13/CR2/CR1/MSH2/MERTK/FZD5/INPP5D/SPINK5/HLA-DOA/CARD11/IKZF1/ACTL6B/ITM2A/BTK/SFRP1/CHD7/TPD52/SYK/NRARP/PTPN6/FLT3/ONECUT1/SPN/PLCG2/CD79B/FOXJ1/VAV1/CLEC4G/MFNG/NFAM1",34
"GO:0032869","GO:0032869","cellular response to insulin stimulus","18/1316","211/18614",0.236616516776295,0.693760547470061,0.604934845736168,"PRKCZ/PKLR/GRB14/GPLD1/GHRHR/RARRES2/IRS4/LPL/GKAP1/PRKCQ/SORBS1/VWA2/PDE3B/UCP2/SORL1/FOXO1/PRKCB/SLC2A4",18
"GO:0060541","GO:0060541","respiratory system development","18/1316","211/18614",0.236616516776295,0.693760547470061,0.604934845736168,"TP73/PDPN/PROX1/MYCN/ACVR2B/HESX1/DPPA4/KDR/FLT4/GPC3/ZIC3/CHD7/GRHL2/FGFR2/ABCA3/ESRP2/FOXJ1/CELSR1",18
"GO:0031294","GO:0031294","lymphocyte costimulation","5/1316","47/18614",0.236688010825143,0.693760547470061,0.604934845736168,"LCK/CARD11/LYN/PTPN6/VAV1",5
"GO:0035196","GO:0035196","miRNA processing","5/1316","47/18614",0.236688010825143,0.693760547470061,0.604934845736168,"LIN28A/MYCN/TRIM71/TERT/LIN28B",5
"GO:0046633","GO:0046633","alpha-beta T cell proliferation","5/1316","47/18614",0.236688010825143,0.693760547470061,0.604934845736168,"CARD11/SYK/PRKCQ/ARG2/CLEC4G",5
"GO:0031122","GO:0031122","cytoplasmic microtubule organization","6/1316","59/18614",0.23683639964557,0.693760547470061,0.604934845736168,"HOOK1/TPPP/TRDN/SLAIN1/CCDC88C/KIF19",6
"GO:0033619","GO:0033619","membrane protein proteolysis","6/1316","59/18614",0.23683639964557,0.693760547470061,0.604934845736168,"GPLD1/PTPN3/PRKCQ/RET/PRTN3/APOE",6
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","12/1316","134/18614",0.23850022507232,0.696630686345377,0.607437506090829,"PRKAA2/PKLR/CARD11/MLXIPL/LRGUK/ENTPD2/ENTPD8/OGDHL/UCP2/DLG2/AK7/CBFA2T3",12
"GO:0002053","GO:0002053","positive regulation of mesenchymal cell proliferation","3/1316","24/18614",0.238735940605347,0.696630686345377,0.607437506090829,"MYCN/KDR/FGFR2",3
"GO:0030859","GO:0030859","polarized epithelial cell differentiation","3/1316","24/18614",0.238735940605347,0.696630686345377,0.607437506090829,"TCF15/CAMSAP3/SYNE4",3
"GO:0045540","GO:0045540","regulation of cholesterol biosynthetic process","3/1316","24/18614",0.238735940605347,0.696630686345377,0.607437506090829,"APOB/APOE/ABCG1",3
"GO:0051043","GO:0051043","regulation of membrane protein ectodomain proteolysis","3/1316","24/18614",0.238735940605347,0.696630686345377,0.607437506090829,"GPLD1/PTPN3/APOE",3
"GO:0060907","GO:0060907","positive regulation of macrophage cytokine production","3/1316","24/18614",0.238735940605347,0.696630686345377,0.607437506090829,"GPRC5B/NOD2/PLCG2",3
"GO:0106118","GO:0106118","regulation of sterol biosynthetic process","3/1316","24/18614",0.238735940605347,0.696630686345377,0.607437506090829,"APOB/APOE/ABCG1",3
"GO:0042326","GO:0042326","negative regulation of phosphorylation","31/1316","383/18614",0.240737367307744,0.702084445250637,0.61219299242407,"PRKCZ/MYCNOS/SNCA/OCLN/PKIB/MLXIPL/PRKAR2B/EPHA1/SFRP1/LYN/ADCY8/SH3GL2/SEMA4D/SORL1/PTPN6/DUSP16/PYDC1/PARD6A/CBFA2T3/DBNDD1/SRCIN1/PPP1R1B/PPM1E/CD300A/INSM1/PTPRT/BMP7/KIRREL2/CBLC/APOE/NLRP12",31
"GO:0034766","GO:0034766","negative regulation of monoatomic ion transmembrane transport","10/1316","109/18614",0.241386440072063,0.703590382222142,0.613506116603396,"ATP1A2/TRDN/EPO/KEL/KCNH2/ANO9/DRD4/NOS1/CRHR1/MMP9",10
"GO:0002764","GO:0002764","immune response-regulating signaling pathway","36/1316","450/18614",0.242090495752301,0.705254839823463,0.614957465207697,"SMPDL3B/LCK/VAV3/CD247/CR2/CR1/TLR5/PELI1/CD8B/SLC39A10/INPP5D/TLR2/BTNL8/GPLD1/TRIM15/HLA-DQB1/CARD11/BTK/PAK3/LYN/SYK/PRKCQ/PIK3AP1/PTPN6/PRKCB/NOD2/PLCG2/CD79B/MAP2K6/CD300A/RNF125/HCK/LBP/VAV1/FCHO1/NFAM1",36
"GO:0030324","GO:0030324","lung development","16/1316","186/18614",0.242660652376988,0.706527610600104,0.616067276649458,"TP73/PDPN/PROX1/MYCN/ACVR2B/DPPA4/KDR/FLT4/GPC3/ZIC3/GRHL2/FGFR2/ABCA3/ESRP2/FOXJ1/CELSR1",16
"GO:0002698","GO:0002698","negative regulation of immune effector process","11/1316","122/18614",0.244246435753646,0.710754446962584,0.619752929591548,"CR2/CR1/SUSD4/SPINK5/SERPINB9/PTPN6/NOD2/CD300A/FOXJ1/SERPINB4/CLEC4G",11
"GO:0009259","GO:0009259","ribonucleotide metabolic process","37/1316","464/18614",0.244675101591502,0.711479717630022,0.620385340155861,"PRKAA2/THEM5/NPR1/PKLR/ATP1A2/SULT1C4/NPPC/ADCY5/SNCA/ADCY2/ELOVL7/ACSL6/BEND3/CARD11/ADCY1/MLXIPL/AASS/LRGUK/CTPS2/NUDT10/PDE7A/DPYS/ADCY8/GDA/OGDHL/UCP2/DLG2/GUCY2C/SLC27A2/ACSBG1/ACSM3/ACSM1/CBFA2T3/PIPOX/PDE4C/SULT2B1/PDE9A",37
"GO:0019216","GO:0019216","regulation of lipid metabolic process","28/1316","344/18614",0.244764052236356,0.711479717630022,0.620385340155861,"EPHA8/VAV3/RORC/PROX1/APOB/LHCGR/FGFR3/SNCA/FGFR4/GPLD1/CNR1/MLXIPL/RARRES2/HTR2C/LYN/SORBS1/PDE3B/FGF19/SORL1/FLT3/ABCA3/NOD2/PLCG2/ASXL3/PLIN5/APOE/PLA2G3/ABCG1",28
"GO:0006024","GO:0006024","glycosaminoglycan biosynthetic process","7/1316","72/18614",0.245734178929072,0.712346974675747,0.621141557858183,"B3GNT7/CHST13/GCNT2/B3GAT1/HAS3/CHST9/B3GNT3",7
"GO:0032715","GO:0032715","negative regulation of interleukin-6 production","7/1316","72/18614",0.245734178929072,0.712346974675747,0.621141557858183,"INPP5D/CD200/PTPN6/CX3CL1/FOXJ1/AQP4/NLRP12",7
"GO:0043489","GO:0043489","RNA stabilization","7/1316","72/18614",0.245734178929072,0.712346974675747,0.621141557858183,"ELAVL4/DAZL/RBM47/RBM46/IGF2BP3/IGF2BP1/RBM38",7
"GO:0051926","GO:0051926","negative regulation of calcium ion transport","7/1316","72/18614",0.245734178929072,0.712346974675747,0.621141557858183,"ATP1A2/TRDN/EPO/DRD4/NOS1/CRHR1/SEMG1",7
"GO:0060411","GO:0060411","cardiac septum morphogenesis","7/1316","72/18614",0.245734178929072,0.712346974675747,0.621141557858183,"PROX1/LRP2/HEY2/DNAH11/CHD7/FGFR2/BMP7",7
"GO:0016053","GO:0016053","organic acid biosynthetic process","27/1316","331/18614",0.246057791422871,0.712895306078721,0.621619683594621,"PRKAA2/PKLR/PROX1/ELOVL7/BHMT/FGFR4/CYP39A1/MLXIPL/AASS/LPL/IDO1/SYK/SEPHS1/ALOX5/FGF19/GLS2/PAH/GATM/SLC27A2/ACSBG1/PLA2G10/ACSM3/ACSM1/FA2H/ALOX15/FADS6/PLA2G3",27
"GO:0008593","GO:0008593","regulation of Notch signaling pathway","9/1316","97/18614",0.246665654838956,0.714266139790359,0.622815002473596,"HEY2/ENHO/NRARP/TSPAN15/DLK1/NOD2/LLGL2/BMP7/MFNG",9
"GO:0010737","GO:0010737","protein kinase A signaling","4/1316","36/18614",0.248236787700491,0.715786205916263,0.624140446779612,"RAMP3/CALCR/LCP1/AKAP5",4
"GO:0010922","GO:0010922","positive regulation of phosphatase activity","4/1316","36/18614",0.248236787700491,0.715786205916263,0.624140446779612,"SLC39A10/GPLD1/CHP2/CD300A",4
"GO:0032232","GO:0032232","negative regulation of actin filament bundle assembly","4/1316","36/18614",0.248236787700491,0.715786205916263,0.624140446779612,"F11R/RHPN1/CGNL1/RHPN2",4
"GO:0046473","GO:0046473","phosphatidic acid metabolic process","4/1316","36/18614",0.248236787700491,0.715786205916263,0.624140446779612,"PLA2G2A/DGKB/PLA2G10/PLA2G3",4
"GO:0050931","GO:0050931","pigment cell differentiation","4/1316","36/18614",0.248236787700491,0.715786205916263,0.624140446779612,"ADAMTS20/EDNRB/OCA2/SLC24A5",4
"GO:0051930","GO:0051930","regulation of sensory perception of pain","4/1316","36/18614",0.248236787700491,0.715786205916263,0.624140446779612,"OPRK1/P2RX3/EDNRB/ZFHX2",4
"GO:0051931","GO:0051931","regulation of sensory perception","4/1316","36/18614",0.248236787700491,0.715786205916263,0.624140446779612,"OPRK1/P2RX3/EDNRB/ZFHX2",4
"GO:0001701","GO:0001701","in utero embryonic development","32/1316","398/18614",0.248345817014479,0.715786205916263,0.624140446779612,"NASP/ELF3/FLVCR1/APOB/MSH2/EMX1/FZD5/SLC34A2/RBM46/POU5F1/HEY2/XRCC2/CDX4/CHD7/PRDM14/NECAB1/GRHL2/TET1/FGFR2/ST14/GDF3/KRT8/PPP4R4/SPINT1/SOX15/CELF4/OVOL2/SALL4/BMP7/CAMSAP3/SPINT2/MFNG",32
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","19/1316","226/18614",0.248482602159351,0.715786205916263,0.624140446779612,"PRKCZ/MAP7/FGF13/CRB2/MPP7/BRSK2/DLG2/RHOV/SPN/PARD6A/LLGL2/FOXJ1/TCF15/PARD6B/CRB3/CAMSAP3/SYNE4/SPINT2/PARVG",19
"GO:0046434","GO:0046434","organophosphate catabolic process","14/1316","161/18614",0.248582644328371,0.715786205916263,0.624140446779612,"SMPDL3B/PLA2G7/NUDT10/PDE7A/DPYS/GDA/ENTPD2/ENTPD8/ABHD12B/PLA2G10/PLCG2/GDPD1/PDE4C/PDE9A",14
"GO:0019748","GO:0019748","secondary metabolic process","6/1316","60/18614",0.248772832370547,0.715786205916263,0.624140446779612,"SULT1C4/PMEL/OCA2/SLC24A5/CDH3/CYP2A13",6
"GO:0042098","GO:0042098","T cell proliferation","18/1316","213/18614",0.248937020304754,0.715786205916263,0.624140446779612,"PLA2G2A/CD1D/CR1/PELI1/IGFBP2/AIF1/CARD11/EPO/IDO1/SYK/PRKCQ/LMO1/PTPN6/ARG2/SPN/FOXJ1/CLEC4G/CLC",18
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","15/1316","174/18614",0.249091399694206,0.715786205916263,0.624140446779612,"DRAXIN/SOX13/FRZB/IGFBP2/SOX2/CXXC4/GPC3/SFRP1/WIF1/FOXO1/CCDC88C/NKD1/SHISA6/RNF43/APOE",15
"GO:0007565","GO:0007565","female pregnancy","16/1316","187/18614",0.249282784851514,0.715786205916263,0.624140446779612,"ADRA2B/IGFBP2/CNR1/EPO/IDO1/PRDM14/RLN2/AMBP/CALCA/ABCC8/UCP2/TAC3/HSD11B2/CRHR1/AQP4/MMP9",16
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity","10/1316","110/18614",0.250101759130021,0.715786205916263,0.624140446779612,"VAMP8/SERPINB9/BTK/LYN/SYK/CHGA/ITGAM/CD300A/STXBP2/PLA2G3",10
"GO:0031341","GO:0031341","regulation of cell killing","10/1316","110/18614",0.250101759130021,0.715786205916263,0.624140446779612,"CD1D/CR1/SERPINB9/SYK/ITGAM/NOS2/SERPINB4/VAV1/FCER2/NCR1",10
"GO:0030865","GO:0030865","cortical cytoskeleton organization","5/1316","48/18614",0.250160663817962,0.715786205916263,0.624140446779612,"EPB41/VIL1/PLS1/LCP1/LLGL2",5
"GO:0036230","GO:0036230","granulocyte activation","5/1316","48/18614",0.250160663817962,0.715786205916263,0.624140446779612,"PLA2G2A/SYK/ITGAM/CD300A/STXBP2",5
"GO:0042311","GO:0042311","vasodilation","5/1316","48/18614",0.250160663817962,0.715786205916263,0.624140446779612,"GJA5/CALCA/NOS1/EDNRB/APOE",5
"GO:0048066","GO:0048066","developmental pigmentation","5/1316","48/18614",0.250160663817962,0.715786205916263,0.624140446779612,"GPR143/ADAMTS20/EDNRB/OCA2/SLC24A5",5
"GO:1903426","GO:1903426","regulation of reactive oxygen species biosynthetic process","5/1316","48/18614",0.250160663817962,0.715786205916263,0.624140446779612,"SNCA/GRIN1/ALOX5/ARG2/PLCG2",5
"GO:1990089","GO:1990089","response to nerve growth factor","5/1316","48/18614",0.250160663817962,0.715786205916263,0.624140446779612,"ELAVL4/TMEM108/STMN2/SH3GL2/CALCA",5
"GO:0051348","GO:0051348","negative regulation of transferase activity","23/1316","279/18614",0.250840525144845,0.71734437126104,0.625499112267166,"MYCNOS/SNCA/PKIB/PRKAR2B/EPHA1/SFRP1/LYN/TERF1/ADCY8/SORL1/PTPN6/DUSP16/USP44/PYDC1/DBNDD1/SRCIN1/PPP1R1B/PPM1E/CD300A/PTPRT/BMP7/CBLC/APOE",23
"GO:1901292","GO:1901292","nucleoside phosphate catabolic process","8/1316","85/18614",0.251817276523497,0.719361637999773,0.627258098055352,"NUDT10/PDE7A/DPYS/GDA/ENTPD2/ENTPD8/PDE4C/PDE9A",8
"GO:1902369","GO:1902369","negative regulation of RNA catabolic process","8/1316","85/18614",0.251817276523497,0.719361637999773,0.627258098055352,"ELAVL4/DAZL/RBM47/RBM46/IGF2BP3/PKP3/IGF2BP1/RBM38",8
"GO:0036293","GO:0036293","response to decreased oxygen levels","25/1316","306/18614",0.253745916043132,0.724480800678883,0.631721828224038,"CHRNB2/PKLR/RYR2/NPPC/TLR2/TERT/CLDN3/EPO/KCND2/SFRP1/STOX1/P2RX3/UCP2/NOS1/P2RX2/EGLN3/CHRNA7/HSD11B2/CBFA2T3/SLC2A4/NOS2/BMP7/CHRNA4/RYR1/MB",25
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","18/1316","214/18614",0.255191827156204,0.727153079707942,0.634051961737831,"LHCGR/B3GALT1/PASK/CHST13/P2RY1/SNCA/FUT9/ADCYAP1R1/GYG2/SORBS1/FOXO1/HAS3/CHST9/B3GNT3/CHST8/FUT2/FUT1/B3GALT5",18
"GO:0015748","GO:0015748","organophosphate ester transport","13/1316","149/18614",0.255206158587302,0.727153079707942,0.634051961737831,"CR1/ATP8A1/SLC44A4/TRPC5/ANO9/ATP8A2/TMEM30B/ABCA3/PLA2G10/XKR7/APOE/ABCG1/SLC37A1",13
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","16/1316","188/18614",0.255974503702094,0.727153079707942,0.634051961737831,"PROX1/MYCN/FZD5/KDR/GPC3/SFRP1/GRHL2/NRARP/FGFR2/ST14/SPINT1/SALL1/ESRP2/BMP7/SPINT2/CELSR1",16
"GO:0070482","GO:0070482","response to oxygen levels","27/1316","333/18614",0.256035625418826,0.727153079707942,0.634051961737831,"PDPN/CHRNB2/PKLR/RYR2/NPPC/TLR2/TERT/CLDN3/EPO/KCND2/SFRP1/STOX1/P2RX3/UCP2/NOS1/P2RX2/FOXO1/EGLN3/CHRNA7/HSD11B2/CBFA2T3/SLC2A4/NOS2/BMP7/CHRNA4/RYR1/MB",27
"GO:0003071","GO:0003071","renal system process involved in regulation of systemic arterial blood pressure","3/1316","25/18614",0.258180741896561,0.727153079707942,0.634051961737831,"GJA5/EDNRB/HSD11B2",3
"GO:0006706","GO:0006706","steroid catabolic process","3/1316","25/18614",0.258180741896561,0.727153079707942,0.634051961737831,"CYP39A1/FGF23/APOE",3
"GO:0016048","GO:0016048","detection of temperature stimulus","3/1316","25/18614",0.258180741896561,0.727153079707942,0.634051961737831,"CALCA/ANO1/MMP24",3
"GO:0017121","GO:0017121","plasma membrane phospholipid scrambling","3/1316","25/18614",0.258180741896561,0.727153079707942,0.634051961737831,"TRPC5/ANO9/XKR7",3
"GO:0034114","GO:0034114","regulation of heterotypic cell-cell adhesion","3/1316","25/18614",0.258180741896561,0.727153079707942,0.634051961737831,"LCK/GCNT2/BMP7",3
"GO:0043501","GO:0043501","skeletal muscle adaptation","3/1316","25/18614",0.258180741896561,0.727153079707942,0.634051961737831,"ACTA1/MYOZ1/TNNT1",3
"GO:0043567","GO:0043567","regulation of insulin-like growth factor receptor signaling pathway","3/1316","25/18614",0.258180741896561,0.727153079707942,0.634051961737831,"IGFBP2/GHRHR/CDH3",3
"GO:0046641","GO:0046641","positive regulation of alpha-beta T cell proliferation","3/1316","25/18614",0.258180741896561,0.727153079707942,0.634051961737831,"CARD11/SYK/PRKCQ",3
"GO:0070935","GO:0070935","3'-UTR-mediated mRNA stabilization","3/1316","25/18614",0.258180741896561,0.727153079707942,0.634051961737831,"ELAVL4/DAZL/RBM47",3
"GO:0097186","GO:0097186","amelogenesis","3/1316","25/18614",0.258180741896561,0.727153079707942,0.634051961737831,"CFTR/WDR72/KLK5",3
"GO:0098719","GO:0098719","sodium ion import across plasma membrane","3/1316","25/18614",0.258180741896561,0.727153079707942,0.634051961737831,"SCNN1A/HCN4/SCNN1G",3
"GO:0008212","GO:0008212","mineralocorticoid metabolic process","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"EDNRB/CACNA1H",2
"GO:0009158","GO:0009158","ribonucleoside monophosphate catabolic process","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"DPYS/GDA",2
"GO:0009159","GO:0009159","deoxyribonucleoside monophosphate catabolic process","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"DPYS/GDA",2
"GO:0015670","GO:0015670","carbon dioxide transport","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"CA2/AQP4",2
"GO:0030252","GO:0030252","growth hormone secretion","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"GHRHR/CHD7",2
"GO:0031000","GO:0031000","response to caffeine","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"RYR2/RYR1",2
"GO:0042762","GO:0042762","regulation of sulfur metabolic process","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"SNCA/BHMT",2
"GO:0046462","GO:0046462","monoacylglycerol metabolic process","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"MOGAT3/ABHD12B",2
"GO:0046512","GO:0046512","sphingosine biosynthetic process","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"SPTSSB/ACER2",2
"GO:0046520","GO:0046520","sphingoid biosynthetic process","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"SPTSSB/ACER2",2
"GO:0048302","GO:0048302","regulation of isotype switching to IgG isotypes","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"MSH2/ATAD5",2
"GO:0050667","GO:0050667","homocysteine metabolic process","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"BHMT/DPEP1",2
"GO:0051764","GO:0051764","actin crosslink formation","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"AIF1/LCP1",2
"GO:0055012","GO:0055012","ventricular cardiac muscle cell differentiation","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"PROX1/HEY2",2
"GO:0055057","GO:0055057","neuroblast division","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"FGF13/FGFR2",2
"GO:0061043","GO:0061043","regulation of vascular wound healing","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"SMOC2/ALOX5",2
"GO:0070593","GO:0070593","dendrite self-avoidance","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"IGSF9/CNTN2",2
"GO:0071285","GO:0071285","cellular response to lithium ion","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"CDH1/SLC13A5",2
"GO:0090385","GO:0090385","phagosome-lysosome fusion","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"RAB39A/RAB20",2
"GO:0099188","GO:0099188","postsynaptic cytoskeleton organization","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"NOS1AP/SRCIN1",2
"GO:1901077","GO:1901077","regulation of relaxation of muscle","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"ABCC8/CHGA",2
"GO:1901160","GO:1901160","primary amino compound metabolic process","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"HTR1A/PDE1B",2
"GO:1903909","GO:1903909","regulation of receptor clustering","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"SHISA6/SHISA7",2
"GO:1904044","GO:1904044","response to aldosterone","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"SCNN1A/SCNN1G",2
"GO:2000288","GO:2000288","positive regulation of myoblast proliferation","2/1316","14/18614",0.260167746549597,0.727153079707942,0.634051961737831,"MEGF10/SOX15",2
"GO:0008406","GO:0008406","gonad development","19/1316","228/18614",0.260665138359162,0.727595639699253,0.634437858515976,"NASP/NHLH2/MSH2/LHCGR/LRP2/NPPC/HESX1/KDR/ZFP42/VGF/PCYT1B/SFRP1/DMRTA1/UTF1/ACSBG1/SALL1/SOX15/TEX19/BIK",19
"GO:0022029","GO:0022029","telencephalon cell migration","6/1316","61/18614",0.26087501151797,0.727595639699253,0.634437858515976,"CNTN2/CCDC141/FGF13/LHX6/NRG3/FOXB1",6
"GO:0050994","GO:0050994","regulation of lipid catabolic process","6/1316","61/18614",0.26087501151797,0.727595639699253,0.634437858515976,"GPLD1/CNR1/RARRES2/PDE3B/SORL1/PLIN5",6
"GO:1903409","GO:1903409","reactive oxygen species biosynthetic process","6/1316","61/18614",0.26087501151797,0.727595639699253,0.634437858515976,"SNCA/MAOB/GRIN1/ALOX5/ARG2/PLCG2",6
"GO:0045165","GO:0045165","cell fate commitment","23/1316","281/18614",0.261828251859597,0.728281502481653,0.63503590678779,"PDPN/SOX13/PROX1/SOX2/KDR/TRIM15/POU5F1/HEY2/OLIG3/POU6F2/TBX22/FGF13/SFRP1/PRDM14/ESRP1/FGFR2/GDF3/NANOG/FOXN4/ONECUT1/SPN/MIAT/OLIG2",23
"GO:0006970","GO:0006970","response to osmotic stress","8/1316","86/18614",0.261945082088365,0.728281502481653,0.63503590678779,"TACR3/MAP7/EPO/WNK3/MARVELD3/SLC2A4/AQP4/SLC12A5",8
"GO:0021954","GO:0021954","central nervous system neuron development","8/1316","86/18614",0.261945082088365,0.728281502481653,0.63503590678779,"DRAXIN/NHLH2/CHRNB2/CNTN2/SLC4A10/LHX6/FGFR2/NOVA2",8
"GO:0032418","GO:0032418","lysosome localization","8/1316","86/18614",0.261945082088365,0.728281502481653,0.63503590678779,"VAMP8/BTK/LYN/SYK/CHGA/CD300A/STXBP2/PLA2G3",8
"GO:0034103","GO:0034103","regulation of tissue remodeling","8/1316","86/18614",0.261945082088365,0.728281502481653,0.63503590678779,"INPP5D/THBS4/FLT4/SFRP1/SYK/CALCA/TNFSF11/TNFRSF11A",8
"GO:1990849","GO:1990849","vacuolar localization","8/1316","86/18614",0.261945082088365,0.728281502481653,0.63503590678779,"VAMP8/BTK/LYN/SYK/CHGA/CD300A/STXBP2/PLA2G3",8
"GO:0006376","GO:0006376","mRNA splice site selection","5/1316","49/18614",0.263820273900387,0.730867019889034,0.637290387212897,"CELF3/SRSF12/PSIP1/CELF4/CELF5",5
"GO:0007602","GO:0007602","phototransduction","5/1316","49/18614",0.263820273900387,0.730867019889034,0.637290387212897,"CDS1/GUCA1A/PLEKHB1/AIPL1/ASIC2",5
"GO:0010043","GO:0010043","response to zinc ion","5/1316","49/18614",0.263820273900387,0.730867019889034,0.637290387212897,"KHK/SLC30A3/ABCC8/MT1G/MT1H",5
"GO:0031640","GO:0031640","killing of cells of another organism","5/1316","49/18614",0.263820273900387,0.730867019889034,0.637290387212897,"SYK/CHGA/NOS2/SEMG1/FCER2",5
"GO:0060043","GO:0060043","regulation of cardiac muscle cell proliferation","5/1316","49/18614",0.263820273900387,0.730867019889034,0.637290387212897,"TP73/JARID2/HEY2/FGFR2/CXADR",5
