"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048483","GO:0048483","autonomic nervous system development","1/85","45/18670",0.185828972827555,0.381995451428298,0.339919989333917,"HES3",1
"GO:0048701","GO:0048701","embryonic cranial skeleton morphogenesis","1/85","45/18670",0.185828972827555,0.381995451428298,0.339919989333917,"PRRX1",1
"GO:0071827","GO:0071827","plasma lipoprotein particle organization","1/85","45/18670",0.185828972827555,0.381995451428298,0.339919989333917,"SOAT1",1
"GO:0090278","GO:0090278","negative regulation of peptide hormone secretion","1/85","45/18670",0.185828972827555,0.381995451428298,0.339919989333917,"SIRT4",1
"GO:0055002","GO:0055002","striated muscle cell development","2/85","173/18670",0.186226265230372,0.382305772007324,0.340196129187201,"NEBL/FHOD3",2
"GO:0001754","GO:0001754","eye photoreceptor cell differentiation","1/85","46/18670",0.189544652683107,0.382540053269417,0.340404605188195,"PTN",1
"GO:0007129","GO:0007129","synapsis","1/85","46/18670",0.189544652683107,0.382540053269417,0.340404605188195,"DMC1",1
"GO:0007157","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","1/85","46/18670",0.189544652683107,0.382540053269417,0.340404605188195,"CRB2",1
"GO:0010883","GO:0010883","regulation of lipid storage","1/85","46/18670",0.189544652683107,0.382540053269417,0.340404605188195,"HILPDA",1
"GO:0031648","GO:0031648","protein destabilization","1/85","46/18670",0.189544652683107,0.382540053269417,0.340404605188195,"CTSH",1
"GO:0032527","GO:0032527","protein exit from endoplasmic reticulum","1/85","46/18670",0.189544652683107,0.382540053269417,0.340404605188195,"DERL3",1
"GO:0035088","GO:0035088","establishment or maintenance of apical/basal cell polarity","1/85","46/18670",0.189544652683107,0.382540053269417,0.340404605188195,"CRB2",1
"GO:0048512","GO:0048512","circadian behavior","1/85","46/18670",0.189544652683107,0.382540053269417,0.340404605188195,"ID2",1
"GO:0048599","GO:0048599","oocyte development","1/85","46/18670",0.189544652683107,0.382540053269417,0.340404605188195,"DMC1",1
"GO:0050919","GO:0050919","negative chemotaxis","1/85","46/18670",0.189544652683107,0.382540053269417,0.340404605188195,"FLRT3",1
"GO:0051646","GO:0051646","mitochondrion localization","1/85","46/18670",0.189544652683107,0.382540053269417,0.340404605188195,"FEZ1",1
"GO:0061245","GO:0061245","establishment or maintenance of bipolar cell polarity","1/85","46/18670",0.189544652683107,0.382540053269417,0.340404605188195,"CRB2",1
"GO:0071354","GO:0071354","cellular response to interleukin-6","1/85","46/18670",0.189544652683107,0.382540053269417,0.340404605188195,"ST3GAL6",1
"GO:0031667","GO:0031667","response to nutrient levels","4/85","499/18670",0.192584180511448,0.384505161975653,0.342153264047787,"FAM107A/PTN/CYP26A1/CACNB3",4
"GO:0090150","GO:0090150","establishment of protein localization to membrane","3/85","332/18670",0.192638225811242,0.384505161975653,0.342153264047787,"PKDCC/MAPK10/CACNB3",3
"GO:0007622","GO:0007622","rhythmic behavior","1/85","47/18670",0.193243573673331,0.384505161975653,0.342153264047787,"ID2",1
"GO:0010799","GO:0010799","regulation of peptidyl-threonine phosphorylation","1/85","47/18670",0.193243573673331,0.384505161975653,0.342153264047787,"STOX1",1
"GO:0021695","GO:0021695","cerebellar cortex development","1/85","47/18670",0.193243573673331,0.384505161975653,0.342153264047787,"SEZ6",1
"GO:0042551","GO:0042551","neuron maturation","1/85","47/18670",0.193243573673331,0.384505161975653,0.342153264047787,"CNTN2",1
"GO:0045646","GO:0045646","regulation of erythrocyte differentiation","1/85","47/18670",0.193243573673331,0.384505161975653,0.342153264047787,"ID2",1
"GO:0047496","GO:0047496","vesicle transport along microtubule","1/85","47/18670",0.193243573673331,0.384505161975653,0.342153264047787,"MAP2",1
"GO:0048806","GO:0048806","genitalia development","1/85","47/18670",0.193243573673331,0.384505161975653,0.342153264047787,"LRP2",1
"GO:0051181","GO:0051181","cofactor transport","1/85","47/18670",0.193243573673331,0.384505161975653,0.342153264047787,"LRP2",1
"GO:2001239","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/85","47/18670",0.193243573673331,0.384505161975653,0.342153264047787,"WWOX",1
"GO:0016042","GO:0016042","lipid catabolic process","3/85","333/18670",0.193793706682341,0.385106059886035,0.34268797515632,"CYP26A1/CRABP1/GDPD1",3
"GO:0008361","GO:0008361","regulation of cell size","2/85","179/18670",0.196101824262182,0.386871972000707,0.344259378231774,"CRABP2/MAP2",2
"GO:0030177","GO:0030177","positive regulation of Wnt signaling pathway","2/85","179/18670",0.196101824262182,0.386871972000707,0.344259378231774,"WLS/GPC3",2
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","2/85","179/18670",0.196101824262182,0.386871972000707,0.344259378231774,"CTSH/WWOX",2
"GO:0002762","GO:0002762","negative regulation of myeloid leukocyte differentiation","1/85","48/18670",0.19692581049005,0.386871972000707,0.344259378231774,"LRRC17",1
"GO:0007140","GO:0007140","male meiotic nuclear division","1/85","48/18670",0.19692581049005,0.386871972000707,0.344259378231774,"DMC1",1
"GO:0008038","GO:0008038","neuron recognition","1/85","48/18670",0.19692581049005,0.386871972000707,0.344259378231774,"CNTN2",1
"GO:0009311","GO:0009311","oligosaccharide metabolic process","1/85","48/18670",0.19692581049005,0.386871972000707,0.344259378231774,"ST3GAL6",1
"GO:0035272","GO:0035272","exocrine system development","1/85","48/18670",0.19692581049005,0.386871972000707,0.344259378231774,"WLS",1
"GO:0055010","GO:0055010","ventricular cardiac muscle tissue morphogenesis","1/85","48/18670",0.19692581049005,0.386871972000707,0.344259378231774,"LRP2",1
"GO:0030705","GO:0030705","cytoskeleton-dependent intracellular transport","2/85","180/18670",0.197754426526503,0.388008685169574,0.345270886423278,"MAP2/FEZ1",2
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","2/85","181/18670",0.199408801374536,0.388125278034438,0.34537463699212,"ODC1/SIRT4",2
"GO:0001913","GO:0001913","T cell mediated cytotoxicity","1/85","49/18670",0.200591437496191,0.388125278034438,0.34537463699212,"CTSH",1
"GO:0030857","GO:0030857","negative regulation of epithelial cell differentiation","1/85","49/18670",0.200591437496191,0.388125278034438,0.34537463699212,"FRZB",1
"GO:0048546","GO:0048546","digestive tract morphogenesis","1/85","49/18670",0.200591437496191,0.388125278034438,0.34537463699212,"ID2",1
"GO:0060042","GO:0060042","retina morphogenesis in camera-type eye","1/85","49/18670",0.200591437496191,0.388125278034438,0.34537463699212,"PTN",1
"GO:0071825","GO:0071825","protein-lipid complex subunit organization","1/85","49/18670",0.200591437496191,0.388125278034438,0.34537463699212,"SOAT1",1
"GO:1903018","GO:1903018","regulation of glycoprotein metabolic process","1/85","49/18670",0.200591437496191,0.388125278034438,0.34537463699212,"SOAT1",1
"GO:2001238","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","1/85","49/18670",0.200591437496191,0.388125278034438,0.34537463699212,"WWOX",1
"GO:0071496","GO:0071496","cellular response to external stimulus","3/85","339/18670",0.200763397397002,0.388125278034438,0.34537463699212,"FAM107A/PTN/CACNB3",3
"GO:0008217","GO:0008217","regulation of blood pressure","2/85","182/18670",0.201064899187943,0.388125278034438,0.34537463699212,"ID2/NCALD",2
"GO:0010821","GO:0010821","regulation of mitochondrion organization","2/85","182/18670",0.201064899187943,0.388125278034438,0.34537463699212,"STOX1/SIRT4",2
"GO:0030041","GO:0030041","actin filament polymerization","2/85","182/18670",0.201064899187943,0.388125278034438,0.34537463699212,"FAM107A/FHOD3",2
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","2/85","182/18670",0.201064899187943,0.388125278034438,0.34537463699212,"GPC3/CTSH",2
"GO:0010171","GO:0010171","body morphogenesis","1/85","50/18670",0.204240528727211,0.390641586682609,0.347613783049093,"GPC3",1
"GO:0010718","GO:0010718","positive regulation of epithelial to mesenchymal transition","1/85","50/18670",0.204240528727211,0.390641586682609,0.347613783049093,"CRB2",1
"GO:0014009","GO:0014009","glial cell proliferation","1/85","50/18670",0.204240528727211,0.390641586682609,0.347613783049093,"PTN",1
"GO:0031113","GO:0031113","regulation of microtubule polymerization","1/85","50/18670",0.204240528727211,0.390641586682609,0.347613783049093,"MAP2",1
"GO:0033059","GO:0033059","cellular pigmentation","1/85","50/18670",0.204240528727211,0.390641586682609,0.347613783049093,"BBS5",1
"GO:0060425","GO:0060425","lung morphogenesis","1/85","50/18670",0.204240528727211,0.390641586682609,0.347613783049093,"CTSH",1
"GO:0070741","GO:0070741","response to interleukin-6","1/85","50/18670",0.204240528727211,0.390641586682609,0.347613783049093,"ST3GAL6",1
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","2/85","184/18670",0.2043820672592,0.390641586682609,0.347613783049093,"ID2/FAM107A",2
"GO:0030308","GO:0030308","negative regulation of cell growth","2/85","186/18670",0.207705541844203,0.393437976889271,0.350102160661099,"FRZB/MAP2",2
"GO:0055001","GO:0055001","muscle cell development","2/85","186/18670",0.207705541844203,0.393437976889271,0.350102160661099,"NEBL/FHOD3",2
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization","2/85","186/18670",0.207705541844203,0.393437976889271,0.350102160661099,"MAP2/FAM107A",2
"GO:0009994","GO:0009994","oocyte differentiation","1/85","51/18670",0.207873157892527,0.393437976889271,0.350102160661099,"DMC1",1
"GO:0021545","GO:0021545","cranial nerve development","1/85","51/18670",0.207873157892527,0.393437976889271,0.350102160661099,"HES3",1
"GO:0031103","GO:0031103","axon regeneration","1/85","51/18670",0.207873157892527,0.393437976889271,0.350102160661099,"PTN",1
"GO:0045668","GO:0045668","negative regulation of osteoblast differentiation","1/85","51/18670",0.207873157892527,0.393437976889271,0.350102160661099,"ID2",1
"GO:2001258","GO:2001258","negative regulation of cation channel activity","1/85","51/18670",0.207873157892527,0.393437976889271,0.350102160661099,"CACNB3",1
"GO:0030514","GO:0030514","negative regulation of BMP signaling pathway","1/85","52/18670",0.211489398376932,0.395936726515076,0.352325681760567,"LRP2",1
"GO:0032330","GO:0032330","regulation of chondrocyte differentiation","1/85","52/18670",0.211489398376932,0.395936726515076,0.352325681760567,"PKDCC",1
"GO:0035176","GO:0035176","social behavior","1/85","52/18670",0.211489398376932,0.395936726515076,0.352325681760567,"GAD1",1
"GO:0048168","GO:0048168","regulation of neuronal synaptic plasticity","1/85","52/18670",0.211489398376932,0.395936726515076,0.352325681760567,"CNTN2",1
"GO:0051703","GO:0051703","intraspecies interaction between organisms","1/85","52/18670",0.211489398376932,0.395936726515076,0.352325681760567,"GAD1",1
"GO:0099518","GO:0099518","vesicle cytoskeletal trafficking","1/85","52/18670",0.211489398376932,0.395936726515076,0.352325681760567,"MAP2",1
"GO:1990089","GO:1990089","response to nerve growth factor","1/85","52/18670",0.211489398376932,0.395936726515076,0.352325681760567,"PTN",1
"GO:2000179","GO:2000179","positive regulation of neural precursor cell proliferation","1/85","52/18670",0.211489398376932,0.395936726515076,0.352325681760567,"LRP2",1
"GO:2000649","GO:2000649","regulation of sodium ion transmembrane transporter activity","1/85","52/18670",0.211489398376932,0.395936726515076,0.352325681760567,"SCN4B",1
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","3/85","349/18670",0.21251144720147,0.39737080247793,0.353601799274989,"LRP2/GPC3/CRB2",3
"GO:0010631","GO:0010631","epithelial cell migration","3/85","351/18670",0.214879533997896,0.400262145889202,0.356174671328427,"PTN/CTSH/CCBE1",3
"GO:0007131","GO:0007131","reciprocal meiotic recombination","1/85","53/18670",0.215089323242007,0.400262145889202,0.356174671328427,"DMC1",1
"GO:0045214","GO:0045214","sarcomere organization","1/85","53/18670",0.215089323242007,0.400262145889202,0.356174671328427,"FHOD3",1
"GO:0045661","GO:0045661","regulation of myoblast differentiation","1/85","53/18670",0.215089323242007,0.400262145889202,0.356174671328427,"BOC",1
"GO:0031589","GO:0031589","cell-substrate adhesion","3/85","354/18670",0.218442538459061,0.404505964377975,0.359951048062875,"FAM107A/PTN/CUZD1",3
"GO:0090132","GO:0090132","epithelium migration","3/85","354/18670",0.218442538459061,0.404505964377975,0.359951048062875,"PTN/CTSH/CCBE1",3
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","1/85","54/18670",0.218673005227527,0.404505964377975,0.359951048062875,"ID2",1
"GO:0035825","GO:0035825","homologous recombination","1/85","54/18670",0.218673005227527,0.404505964377975,0.359951048062875,"DMC1",1
"GO:0043392","GO:0043392","negative regulation of DNA binding","1/85","54/18670",0.218673005227527,0.404505964377975,0.359951048062875,"ID2",1
"GO:0001541","GO:0001541","ovarian follicle development","1/85","55/18670",0.222240516752863,0.407703643026529,0.362796513599298,"DMC1",1
"GO:0002011","GO:0002011","morphogenesis of an epithelial sheet","1/85","55/18670",0.222240516752863,0.407703643026529,0.362796513599298,"FLRT3",1
"GO:0010823","GO:0010823","negative regulation of mitochondrion organization","1/85","55/18670",0.222240516752863,0.407703643026529,0.362796513599298,"SIRT4",1
"GO:0043113","GO:0043113","receptor clustering","1/85","55/18670",0.222240516752863,0.407703643026529,0.362796513599298,"PTN",1
"GO:0045620","GO:0045620","negative regulation of lymphocyte differentiation","1/85","55/18670",0.222240516752863,0.407703643026529,0.362796513599298,"ID2",1
"GO:0097120","GO:0097120","receptor localization to synapse","1/85","55/18670",0.222240516752863,0.407703643026529,0.362796513599298,"MAPK10",1
"GO:0098900","GO:0098900","regulation of action potential","1/85","55/18670",0.222240516752863,0.407703643026529,0.362796513599298,"CACNB3",1
"GO:0001763","GO:0001763","morphogenesis of a branching structure","2/85","196/18670",0.22440434141154,0.411187175762349,0.365896347395688,"GPC3/CTSH",2
"GO:0090130","GO:0090130","tissue migration","3/85","360/18670",0.225605936922512,0.411301731494505,0.36599828521486,"PTN/CTSH/CCBE1",3
"GO:0022029","GO:0022029","telencephalon cell migration","1/85","56/18670",0.225791929918375,0.411301731494505,0.36599828521486,"CNTN2",1
"GO:0060113","GO:0060113","inner ear receptor cell differentiation","1/85","56/18670",0.225791929918375,0.411301731494505,0.36599828521486,"FZD2",1
"GO:0086002","GO:0086002","cardiac muscle cell action potential involved in contraction","1/85","56/18670",0.225791929918375,0.411301731494505,0.36599828521486,"SCN4B",1
"GO:0086065","GO:0086065","cell communication involved in cardiac conduction","1/85","56/18670",0.225791929918375,0.411301731494505,0.36599828521486,"SCN4B",1
"GO:0031099","GO:0031099","regeneration","2/85","198/18670",0.227757838488965,0.414051975883981,0.368445599809945,"PRRX1/PTN",2
"GO:0045862","GO:0045862","positive regulation of proteolysis","3/85","363/18670",0.229205380064689,0.414051975883981,0.368445599809945,"CNTN2/CTSH/CCBE1",3
"GO:0010665","GO:0010665","regulation of cardiac muscle cell apoptotic process","1/85","57/18670",0.2293273165068,0.414051975883981,0.368445599809945,"SIRT4",1
"GO:0033344","GO:0033344","cholesterol efflux","1/85","57/18670",0.2293273165068,0.414051975883981,0.368445599809945,"SOAT1",1
"GO:0045143","GO:0045143","homologous chromosome segregation","1/85","57/18670",0.2293273165068,0.414051975883981,0.368445599809945,"DMC1",1
"GO:1901799","GO:1901799","negative regulation of proteasomal protein catabolic process","1/85","57/18670",0.2293273165068,0.414051975883981,0.368445599809945,"DERL3",1
"GO:2000272","GO:2000272","negative regulation of signaling receptor activity","1/85","57/18670",0.2293273165068,0.414051975883981,0.368445599809945,"LYNX1",1
"GO:0031032","GO:0031032","actomyosin structure organization","2/85","199/18670",0.229436017564577,0.414051975883981,0.368445599809945,"NEBL/FHOD3",2
"GO:0006520","GO:0006520","cellular amino acid metabolic process","3/85","366/18670",0.232816024417897,0.417295788535971,0.371332117850783,"ODC1/GAD1/SIRT4",3
"GO:0030837","GO:0030837","negative regulation of actin filament polymerization","1/85","58/18670",0.232846747984634,0.417295788535971,0.371332117850783,"FHOD3",1
"GO:0035904","GO:0035904","aorta development","1/85","58/18670",0.232846747984634,0.417295788535971,0.371332117850783,"LRP2",1
"GO:0055081","GO:0055081","anion homeostasis","1/85","58/18670",0.232846747984634,0.417295788535971,0.371332117850783,"CA12",1
"GO:0061951","GO:0061951","establishment of protein localization to plasma membrane","1/85","58/18670",0.232846747984634,0.417295788535971,0.371332117850783,"PKDCC",1
"GO:0071385","GO:0071385","cellular response to glucocorticoid stimulus","1/85","58/18670",0.232846747984634,0.417295788535971,0.371332117850783,"FAM107A",1
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","2/85","202/18670",0.23447576543929,0.419697549910121,0.373469333615084,"ID2/FAM107A",2
"GO:0001658","GO:0001658","branching involved in ureteric bud morphogenesis","1/85","59/18670",0.236350295503509,0.419697549910121,0.373469333615084,"GPC3",1
"GO:0007602","GO:0007602","phototransduction","1/85","59/18670",0.236350295503509,0.419697549910121,0.373469333615084,"PLEKHB1",1
"GO:0010656","GO:0010656","negative regulation of muscle cell apoptotic process","1/85","59/18670",0.236350295503509,0.419697549910121,0.373469333615084,"SIRT4",1
"GO:0010662","GO:0010662","regulation of striated muscle cell apoptotic process","1/85","59/18670",0.236350295503509,0.419697549910121,0.373469333615084,"SIRT4",1
"GO:0021885","GO:0021885","forebrain cell migration","1/85","59/18670",0.236350295503509,0.419697549910121,0.373469333615084,"CNTN2",1
"GO:0033619","GO:0033619","membrane protein proteolysis","1/85","59/18670",0.236350295503509,0.419697549910121,0.373469333615084,"CTSH",1
"GO:0045071","GO:0045071","negative regulation of viral genome replication","1/85","59/18670",0.236350295503509,0.419697549910121,0.373469333615084,"IFITM2",1
"GO:0034764","GO:0034764","positive regulation of transmembrane transport","2/85","204/18670",0.237839520486074,0.420897304212527,0.374536939179894,"GPC3/CACNB3",2
"GO:0035637","GO:0035637","multicellular organismal signaling","2/85","204/18670",0.237839520486074,0.420897304212527,0.374536939179894,"SCN4B/CACNB3",2
"GO:0045766","GO:0045766","positive regulation of angiogenesis","2/85","204/18670",0.237839520486074,0.420897304212527,0.374536939179894,"CTSH/CCBE1",2
"GO:0010659","GO:0010659","cardiac muscle cell apoptotic process","1/85","60/18670",0.239838029901564,0.422027916561482,0.375543018535448,"SIRT4",1
"GO:0032515","GO:0032515","negative regulation of phosphoprotein phosphatase activity","1/85","60/18670",0.239838029901564,0.422027916561482,0.375543018535448,"PTN",1
"GO:0046324","GO:0046324","regulation of glucose import","1/85","60/18670",0.239838029901564,0.422027916561482,0.375543018535448,"GPC3",1
"GO:0051893","GO:0051893","regulation of focal adhesion assembly","1/85","60/18670",0.239838029901564,0.422027916561482,0.375543018535448,"FAM107A",1
"GO:0090109","GO:0090109","regulation of cell-substrate junction assembly","1/85","60/18670",0.239838029901564,0.422027916561482,0.375543018535448,"FAM107A",1
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","2/85","206/18670",0.241206029508187,0.423337616239755,0.376708459377753,"PTN/STOX1",2
"GO:0006643","GO:0006643","membrane lipid metabolic process","2/85","207/18670",0.242890215510825,0.423337616239755,0.376708459377753,"ST6GALNAC3/ST3GAL6",2
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse","2/85","207/18670",0.242890215510825,0.423337616239755,0.376708459377753,"MAP2/MAPK10",2
"GO:0001947","GO:0001947","heart looping","1/85","61/18670",0.243310021704808,0.423337616239755,0.376708459377753,"BBS5",1
"GO:0006027","GO:0006027","glycosaminoglycan catabolic process","1/85","61/18670",0.243310021704808,0.423337616239755,0.376708459377753,"GPC3",1
"GO:0007405","GO:0007405","neuroblast proliferation","1/85","61/18670",0.243310021704808,0.423337616239755,0.376708459377753,"PTN",1
"GO:0042490","GO:0042490","mechanoreceptor differentiation","1/85","61/18670",0.243310021704808,0.423337616239755,0.376708459377753,"FZD2",1
"GO:0046513","GO:0046513","ceramide biosynthetic process","1/85","61/18670",0.243310021704808,0.423337616239755,0.376708459377753,"ST6GALNAC3",1
"GO:0048645","GO:0048645","animal organ formation","1/85","61/18670",0.243310021704808,0.423337616239755,0.376708459377753,"LRP2",1
"GO:0071384","GO:0071384","cellular response to corticosteroid stimulus","1/85","61/18670",0.243310021704808,0.423337616239755,0.376708459377753,"FAM107A",1
"GO:0007623","GO:0007623","circadian rhythm","2/85","208/18670",0.244574969199991,0.425061984544665,0.378242894548698,"ID2/MAPK10",2
"GO:0008154","GO:0008154","actin polymerization or depolymerization","2/85","209/18670",0.246260251023175,0.425062554307879,0.378243401554488,"FAM107A/FHOD3",2
"GO:0002260","GO:0002260","lymphocyte homeostasis","1/85","62/18670",0.246766341128479,0.425062554307879,0.378243401554488,"LMO1",1
"GO:0003407","GO:0003407","neural retina development","1/85","62/18670",0.246766341128479,0.425062554307879,0.378243401554488,"PTN",1
"GO:0007585","GO:0007585","respiratory gaseous exchange","1/85","62/18670",0.246766341128479,0.425062554307879,0.378243401554488,"CCBE1",1
"GO:0010658","GO:0010658","striated muscle cell apoptotic process","1/85","62/18670",0.246766341128479,0.425062554307879,0.378243401554488,"SIRT4",1
"GO:0032922","GO:0032922","circadian regulation of gene expression","1/85","62/18670",0.246766341128479,0.425062554307879,0.378243401554488,"ID2",1
"GO:0035082","GO:0035082","axoneme assembly","1/85","62/18670",0.246766341128479,0.425062554307879,0.378243401554488,"ARMC4",1
"GO:1902305","GO:1902305","regulation of sodium ion transmembrane transport","1/85","62/18670",0.246766341128479,0.425062554307879,0.378243401554488,"SCN4B",1
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","3/85","378/18670",0.247361339105499,0.425615075711458,0.378735064659138,"PTN/GPC3/STOX1",3
"GO:0009612","GO:0009612","response to mechanical stimulus","2/85","210/18670",0.247946021767898,0.426148644278824,0.379209862516154,"PTN/CACNB3",2
"GO:0006893","GO:0006893","Golgi to plasma membrane transport","1/85","63/18670",0.250207058078397,0.427666689578934,0.380560700439203,"PKDCC",1
"GO:0031646","GO:0031646","positive regulation of neurological system process","1/85","63/18670",0.250207058078397,0.427666689578934,0.380560700439203,"CACNB3",1
"GO:0035418","GO:0035418","protein localization to synapse","1/85","63/18670",0.250207058078397,0.427666689578934,0.380560700439203,"MAPK10",1
"GO:0042982","GO:0042982","amyloid precursor protein metabolic process","1/85","63/18670",0.250207058078397,0.427666689578934,0.380560700439203,"SOAT1",1
"GO:0046530","GO:0046530","photoreceptor cell differentiation","1/85","63/18670",0.250207058078397,0.427666689578934,0.380560700439203,"PTN",1
"GO:0031346","GO:0031346","positive regulation of cell projection organization","3/85","383/18670",0.253465611643701,0.430204633683484,0.382819098882753,"CRABP2/PTN/FEZ1",3
"GO:0045765","GO:0045765","regulation of angiogenesis","3/85","383/18670",0.253465611643701,0.430204633683484,0.382819098882753,"PTN/CTSH/CCBE1",3
"GO:0045669","GO:0045669","positive regulation of osteoblast differentiation","1/85","64/18670",0.253632242152312,0.430204633683484,0.382819098882753,"GDPD2",1
"GO:0045670","GO:0045670","regulation of osteoclast differentiation","1/85","64/18670",0.253632242152312,0.430204633683484,0.382819098882753,"LRRC17",1
"GO:0046503","GO:0046503","glycerolipid catabolic process","1/85","64/18670",0.253632242152312,0.430204633683484,0.382819098882753,"GDPD1",1
"GO:0060135","GO:0060135","maternal process involved in female pregnancy","1/85","64/18670",0.253632242152312,0.430204633683484,0.382819098882753,"PTN",1
"GO:1900449","GO:1900449","regulation of glutamate receptor signaling pathway","1/85","64/18670",0.253632242152312,0.430204633683484,0.382819098882753,"FRRS1L",1
"GO:0007254","GO:0007254","JNK cascade","2/85","214/18670",0.254693221490153,0.431062028083661,0.383582054290398,"MAPK10/DUSP9",2
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","2/85","214/18670",0.254693221490153,0.431062028083661,0.383582054290398,"LRP2/GPC3",2
"GO:0042692","GO:0042692","muscle cell differentiation","3/85","385/18670",0.255913784645589,0.432209237290584,0.3846029024181,"BOC/NEBL/FHOD3",3
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","2/85","215/18670",0.256380860402306,0.432209237290584,0.3846029024181,"FAM107A/PTN",2
"GO:0006026","GO:0006026","aminoglycan catabolic process","1/85","65/18670",0.257041962641243,0.432209237290584,0.3846029024181,"GPC3",1
"GO:0035308","GO:0035308","negative regulation of protein dephosphorylation","1/85","65/18670",0.257041962641243,0.432209237290584,0.3846029024181,"PTN",1
"GO:0060675","GO:0060675","ureteric bud morphogenesis","1/85","65/18670",0.257041962641243,0.432209237290584,0.3846029024181,"GPC3",1
"GO:0070192","GO:0070192","chromosome organization involved in meiotic cell cycle","1/85","65/18670",0.257041962641243,0.432209237290584,0.3846029024181,"DMC1",1
"GO:0008406","GO:0008406","gonad development","2/85","217/18670",0.259756883325976,0.43415372696007,0.386333213355678,"LRP2/DMC1",2
"GO:0060348","GO:0060348","bone development","2/85","217/18670",0.259756883325976,0.43415372696007,0.386333213355678,"SP5/LRRC17",2
"GO:0006687","GO:0006687","glycosphingolipid metabolic process","1/85","66/18670",0.260436288530815,0.43415372696007,0.386333213355678,"ST6GALNAC3",1
"GO:0015800","GO:0015800","acidic amino acid transport","1/85","66/18670",0.260436288530815,0.43415372696007,0.386333213355678,"PPFIA4",1
"GO:0046888","GO:0046888","negative regulation of hormone secretion","1/85","66/18670",0.260436288530815,0.43415372696007,0.386333213355678,"SIRT4",1
"GO:0051926","GO:0051926","negative regulation of calcium ion transport","1/85","66/18670",0.260436288530815,0.43415372696007,0.386333213355678,"CACNB3",1
"GO:0072171","GO:0072171","mesonephric tubule morphogenesis","1/85","66/18670",0.260436288530815,0.43415372696007,0.386333213355678,"GPC3",1
"GO:1904888","GO:1904888","cranial skeletal system development","1/85","66/18670",0.260436288530815,0.43415372696007,0.386333213355678,"PRRX1",1
"GO:0006814","GO:0006814","sodium ion transport","2/85","218/18670",0.261445193873143,0.434435696885565,0.386584125280698,"SCN4B/NKAIN4",2
"GO:0007601","GO:0007601","visual perception","2/85","218/18670",0.261445193873143,0.434435696885565,0.386584125280698,"BBS5/MYO3B",2
"GO:0032271","GO:0032271","regulation of protein polymerization","2/85","218/18670",0.261445193873143,0.434435696885565,0.386584125280698,"MAP2/FHOD3",2
"GO:0007584","GO:0007584","response to nutrient","2/85","219/18670",0.263133655369984,0.435575880591509,0.387598721741766,"PTN/CYP26A1",2
"GO:0048762","GO:0048762","mesenchymal cell differentiation","2/85","219/18670",0.263133655369984,0.435575880591509,0.387598721741766,"FRZB/CRB2",2
"GO:0003143","GO:0003143","embryonic heart tube morphogenesis","1/85","67/18670",0.263815288502589,0.435575880591509,0.387598721741766,"BBS5",1
"GO:0048747","GO:0048747","muscle fiber development","1/85","67/18670",0.263815288502589,0.435575880591509,0.387598721741766,"NEBL",1
"GO:0061371","GO:0061371","determination of heart left/right asymmetry","1/85","67/18670",0.263815288502589,0.435575880591509,0.387598721741766,"BBS5",1
"GO:1903391","GO:1903391","regulation of adherens junction organization","1/85","67/18670",0.263815288502589,0.435575880591509,0.387598721741766,"FAM107A",1
"GO:0010959","GO:0010959","regulation of metal ion transport","3/85","394/18670",0.266971971709841,0.439260440690377,0.390877440440705,"SCN4B/CACNB3/NKAIN4",3
"GO:0010812","GO:0010812","negative regulation of cell-substrate adhesion","1/85","68/18670",0.267179030935384,0.439260440690377,0.390877440440705,"FAM107A",1
"GO:0035924","GO:0035924","cellular response to vascular endothelial growth factor stimulus","1/85","68/18670",0.267179030935384,0.439260440690377,0.390877440440705,"CCBE1",1
"GO:0046323","GO:0046323","glucose import","1/85","68/18670",0.267179030935384,0.439260440690377,0.390877440440705,"GPC3",1
"GO:0050953","GO:0050953","sensory perception of light stimulus","2/85","222/18670",0.268199587820317,0.440471704018129,0.391955287351997,"BBS5/MYO3B",2
"GO:0045137","GO:0045137","development of primary sexual characteristics","2/85","223/18670",0.269888296951202,0.441491914009503,0.39286312478328,"LRP2/DMC1",2
"GO:0034381","GO:0034381","plasma lipoprotein particle clearance","1/85","69/18670",0.270527583906596,0.441491914009503,0.39286312478328,"SOAT1",1
